time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
295100,1466,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.426701182296075,20.0,200,HIT,46.42670118229607
295500,1467,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.551429616746647,20.0,200,HIT,4006.5514296167466
296000,1468,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.279406312085309,20.0,200,HIT,4006.2794063120855
296100,1469,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.56026753223383,20.0,200,HIT,46.56026753223383
296100,1470,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.870240934934127,20.0,200,HIT,46.87024093493413
296100,1471,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.60028037047261,20.0,200,HIT,46.60028037047261
296500,1472,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.268430618826224,20.0,200,HIT,4006.268430618826
297000,1473,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.167579155021782,20.0,200,HIT,4006.167579155022
297100,1474,GS_01,telemetry_UAV_01,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_01']",UAV_01,6.425240698847382,20.0,200,HIT,46.42524069884738
297100,1475,GS_01,telemetry_UAV_03,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_03']",UAV_03,6.275607948909187,20.0,200,HIT,46.27560794890918
297100,1476,GS_01,telemetry_UAV_02,0.1,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.433716882063219,20.0,200,HIT,46.43371688206322
297500,1477,GS_01,4k_video_stream,10.0,Stability-First,"['GS_01', 'SAT_67311', 'UAV_02']",UAV_02,6.613194962259489,20.0,200,HIT,4006.6131949622595
